technique_id,tactic,technique,x_mitre_is_subtechnique,log_provider
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Linux-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Linux-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-PowerShell
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Linux-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-PowerShell
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,nan
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Windows Defender Advanced Threat Protection
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Security-Auditing
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft-Windows-Sysmon
T1553,defense-evasion,Subvert Trust Controls,False,Microsoft Defender for Endpoint
T1027.003,defense-evasion,Steganography,True,nan
T1027.002,defense-evasion,Software Packing,True,nan
T1027.001,defense-evasion,Binary Padding,True,nan
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Linux-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Linux-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-PowerShell
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Linux-Sysmon
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft-Windows-PowerShell
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.002,defense-evasion,Linux and Mac File and Directory Permissions Modification,True,nan
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Linux-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Linux-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-PowerShell
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Linux-Sysmon
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-PowerShell
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft Defender for Endpoint
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,Microsoft-Windows-Security-Auditing
T1222.001,defense-evasion,Windows File and Directory Permissions Modification,True,nan
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Security-Auditing
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Security-Auditing
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Security-Auditing
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Security-Auditing
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Security-Auditing
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Security-Auditing
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Sysmon
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-PowerShell
T1552.004,credential-access,Private Keys,True,Microsoft Defender for Endpoint
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Security-Auditing
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-Sysmon
T1552.004,credential-access,Private Keys,True,Linux-Sysmon
T1552.004,credential-access,Private Keys,True,Microsoft-Windows-PowerShell
T1552.004,credential-access,Private Keys,True,Microsoft Defender for Endpoint
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Security-Auditing
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Security-Auditing
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Security-Auditing
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Security-Auditing
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Security-Auditing
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Security-Auditing
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Sysmon
T1552.003,credential-access,Bash History,True,Microsoft-Windows-PowerShell
T1552.003,credential-access,Bash History,True,Microsoft Defender for Endpoint
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Security-Auditing
T1552.003,credential-access,Bash History,True,Microsoft-Windows-Sysmon
T1552.003,credential-access,Bash History,True,Linux-Sysmon
T1552.003,credential-access,Bash History,True,Microsoft-Windows-PowerShell
T1552.003,credential-access,Bash History,True,Microsoft Defender for Endpoint
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Linux-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Microsoft Defender for Endpoint
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Microsoft Defender for Endpoint
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Linux-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Microsoft Defender for Endpoint
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-PowerShell
T1552.002,credential-access,Credentials in Registry,True,Microsoft Defender for Endpoint
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Linux-Sysmon
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-PowerShell
T1552.002,credential-access,Credentials in Registry,True,Microsoft Defender for Endpoint
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.002,credential-access,Credentials in Registry,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Sysmon
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-PowerShell
T1552.001,credential-access,Credentials In Files,True,Microsoft Defender for Endpoint
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Security-Auditing
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-Sysmon
T1552.001,credential-access,Credentials In Files,True,Linux-Sysmon
T1552.001,credential-access,Credentials In Files,True,Microsoft-Windows-PowerShell
T1552.001,credential-access,Credentials In Files,True,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Sysmon
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-PowerShell
T1552,credential-access,Unsecured Credentials,False,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Sysmon
T1552,credential-access,Unsecured Credentials,False,Linux-Sysmon
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-PowerShell
T1552,credential-access,Unsecured Credentials,False,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Sysmon
T1552,credential-access,Unsecured Credentials,False,Linux-Sysmon
T1552,credential-access,Unsecured Credentials,False,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Sysmon
T1552,credential-access,Unsecured Credentials,False,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Sysmon
T1552,credential-access,Unsecured Credentials,False,Linux-Sysmon
T1552,credential-access,Unsecured Credentials,False,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,CloudTrail
T1552,credential-access,Unsecured Credentials,False,CloudTrail
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft Defender for Endpoint
T1552,credential-access,Unsecured Credentials,False,CloudTrail
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1552,credential-access,Unsecured Credentials,False,Microsoft-Windows-Security-Auditing
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Security-Auditing
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Sysmon
T1216.001,defense-evasion,PubPrn,True,Linux-Sysmon
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Sysmon
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Security-Auditing
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Sysmon
T1216.001,defense-evasion,PubPrn,True,Linux-Sysmon
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Security-Auditing
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Sysmon
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-PowerShell
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Security-Auditing
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-Sysmon
T1216.001,defense-evasion,PubPrn,True,Linux-Sysmon
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-PowerShell
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-PowerShell
T1216.001,defense-evasion,PubPrn,True,Microsoft-Windows-PowerShell
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1216.001,defense-evasion,PubPrn,True,Microsoft Defender for Endpoint
T1070.006,defense-evasion,Timestomp,True,Microsoft-Windows-Security-Auditing
T1070.006,defense-evasion,Timestomp,True,Windows Defender Advanced Threat Protection
T1070.006,defense-evasion,Timestomp,True,Microsoft-Windows-Sysmon
T1070.006,defense-evasion,Timestomp,True,Microsoft-Windows-Sysmon
T1070.006,defense-evasion,Timestomp,True,Microsoft-Windows-Security-Auditing
T1070.006,defense-evasion,Timestomp,True,Microsoft Defender for Endpoint
T1070.006,defense-evasion,Timestomp,True,Microsoft Defender for Endpoint
T1070.006,defense-evasion,Timestomp,True,nan
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Linux-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft Defender for Endpoint
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft Defender for Endpoint
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Linux-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft Defender for Endpoint
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-PowerShell
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft Defender for Endpoint
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Linux-Sysmon
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-PowerShell
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft Defender for Endpoint
T1070.005,defense-evasion,Network Share Connection Removal,True,nan
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft Defender for Endpoint
T1070.005,defense-evasion,Network Share Connection Removal,True,CloudTrail
T1070.005,defense-evasion,Network Share Connection Removal,True,CloudTrail
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft-Windows-Security-Auditing
T1070.005,defense-evasion,Network Share Connection Removal,True,Microsoft Defender for Endpoint
T1070.005,defense-evasion,Network Share Connection Removal,True,CloudTrail
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Sysmon
T1070.004,defense-evasion,File Deletion,True,Linux-Sysmon
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Sysmon
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Security-Auditing
T1070.004,defense-evasion,File Deletion,True,Microsoft Defender for Endpoint
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Sysmon
T1070.004,defense-evasion,File Deletion,True,Linux-Sysmon
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Sysmon
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Security-Auditing
T1070.004,defense-evasion,File Deletion,True,Microsoft Defender for Endpoint
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Security-Auditing
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Sysmon
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-PowerShell
T1070.004,defense-evasion,File Deletion,True,Microsoft Defender for Endpoint
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Security-Auditing
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-Sysmon
T1070.004,defense-evasion,File Deletion,True,Linux-Sysmon
T1070.004,defense-evasion,File Deletion,True,Microsoft-Windows-PowerShell
T1070.004,defense-evasion,File Deletion,True,Microsoft Defender for Endpoint
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Security-Auditing
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-PowerShell
T1070.003,defense-evasion,Clear Command History,True,Microsoft Defender for Endpoint
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Security-Auditing
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Linux-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-PowerShell
T1070.003,defense-evasion,Clear Command History,True,Microsoft Defender for Endpoint
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Security-Auditing
T1070.003,defense-evasion,Clear Command History,True,Windows Defender Advanced Threat Protection
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Security-Auditing
T1070.003,defense-evasion,Clear Command History,True,Microsoft Defender for Endpoint
T1070.003,defense-evasion,Clear Command History,True,Microsoft Defender for Endpoint
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Linux-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Security-Auditing
T1070.003,defense-evasion,Clear Command History,True,Microsoft Defender for Endpoint
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Linux-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Sysmon
T1070.003,defense-evasion,Clear Command History,True,Microsoft-Windows-Security-Auditing
T1070.003,defense-evasion,Clear Command History,True,Microsoft Defender for Endpoint
T1550.004,defense-evasion,Web Session Cookie,True,nan
T1550.004,defense-evasion,Web Session Cookie,True,nan
T1550.001,defense-evasion,Application Access Token,True,nan
T1550.001,defense-evasion,Application Access Token,True,nan
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft Defender for Endpoint
T1550.003,defense-evasion,Pass the Ticket,True,CloudTrail
T1550.003,defense-evasion,Pass the Ticket,True,CloudTrail
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft Defender for Endpoint
T1550.003,defense-evasion,Pass the Ticket,True,CloudTrail
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft Defender for Endpoint
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft Defender for Endpoint
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft Defender for Endpoint
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.003,defense-evasion,Pass the Ticket,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft Defender for Endpoint
T1550.002,defense-evasion,Pass the Hash,True,CloudTrail
T1550.002,defense-evasion,Pass the Hash,True,CloudTrail
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft Defender for Endpoint
T1550.002,defense-evasion,Pass the Hash,True,CloudTrail
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft Defender for Endpoint
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft Defender for Endpoint
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft Defender for Endpoint
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550.002,defense-evasion,Pass the Hash,True,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft Defender for Endpoint
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft Defender for Endpoint
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
T1550,defense-evasion,Use Alternate Authentication Material,False,Microsoft-Windows-Security-Auditing
